nohup: ignoring input
1
      From worker 2:	Running on 1 Julia thread(s) [BLAS threads: 1]
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4175/5000 took 60.28s | ETA 13:38:50 | ∑L 0.025970275 | Lₜᵣ 0.025581675 | Lᵣ 0.00038860054 | Dₛₜₛₚ (GMM) 1.244 | Dₕ 0.333 | PE(20) 1.1450331 | α 0.889 | cond(B) 13.363 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4180/5000 took 61.43s | ETA 13:38:16 | ∑L 0.026483433 | Lₜᵣ 0.026094839 | Lᵣ 0.00038859405 | Dₛₜₛₚ (GMM) 1.041 | Dₕ 0.326 | PE(20) 1.1414542 | α 0.889 | cond(B) 13.339 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4185/5000 took 59.5s | ETA 13:29:29 | ∑L 0.024786644 | Lₜᵣ 0.024397949 | Lᵣ 0.00038869522 | Dₛₜₛₚ (GMM) 0.96 | Dₕ 0.367 | PE(20) 1.1372083 | α 0.889 | cond(B) 13.359 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4190/5000 took 59.85s | ETA 13:26:11 | ∑L 0.02751304 | Lₜᵣ 0.027124409 | Lᵣ 0.00038863093 | Dₛₜₛₚ (GMM) 1.098 | Dₕ 0.357 | PE(20) 1.1385434 | α 0.889 | cond(B) 13.313 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4195/5000 took 60.89s | ETA 13:24:14 | ∑L 0.02570095 | Lₜᵣ 0.025312323 | Lᵣ 0.0003886262 | Dₛₜₛₚ (GMM) 1.149 | Dₕ 0.345 | PE(20) 1.1371194 | α 0.889 | cond(B) 13.289 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4200/5000 took 59.24s | ETA 13:15:07 | ∑L 0.023374965 | Lₜᵣ 0.022986297 | Lᵣ 0.00038866946 | Dₛₜₛₚ (GMM) 1.008 | Dₕ 0.357 | PE(20) 1.1423427 | α 0.889 | cond(B) 13.284 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4205/5000 took 60.59s | ETA 13:13:38 | ∑L 0.02448413 | Lₜᵣ 0.024095355 | Lᵣ 0.00038877493 | Dₛₜₛₚ (GMM) 0.998 | Dₕ 0.329 | PE(20) 1.1332989 | α 0.889 | cond(B) 13.309 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4210/5000 took 59.26s | ETA 13:05:38 | ∑L 0.027297836 | Lₜᵣ 0.026908947 | Lᵣ 0.00038888914 | Dₛₜₛₚ (GMM) 1.085 | Dₕ 0.345 | PE(20) 1.1293452 | α 0.889 | cond(B) 13.336 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4215/5000 took 59.67s | ETA 13:01:54 | ∑L 0.027203226 | Lₜᵣ 0.026814282 | Lᵣ 0.00038894493 | Dₛₜₛₚ (GMM) 1.207 | Dₕ 0.369 | PE(20) 1.1390074 | α 0.889 | cond(B) 13.344 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4220/5000 took 61.47s | ETA 13:01:47 | ∑L 0.024974609 | Lₜᵣ 0.024585616 | Lᵣ 0.00038899327 | Dₛₜₛₚ (GMM) 1.13 | Dₕ 0.338 | PE(20) 1.1364565 | α 0.889 | cond(B) 13.346 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4225/5000 took 60.04s | ETA 12:53:42 | ∑L 0.026280204 | Lₜᵣ 0.02589114 | Lᵣ 0.00038906297 | Dₛₜₛₚ (GMM) 1.013 | Dₕ 0.357 | PE(20) 1.1379374 | α 0.889 | cond(B) 13.352 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4230/5000 took 61.29s | ETA 12:52:13 | ∑L 0.025118241 | Lₜᵣ 0.02472921 | Lᵣ 0.0003890298 | Dₛₜₛₚ (GMM) 1.231 | Dₕ 0.369 | PE(20) 1.1396278 | α 0.889 | cond(B) 13.319 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4235/5000 took 59.45s | ETA 12:43:14 | ∑L 0.02493247 | Lₜᵣ 0.024543338 | Lᵣ 0.0003891327 | Dₛₜₛₚ (GMM) 1.229 | Dₕ 0.364 | PE(20) 1.1326643 | α 0.889 | cond(B) 13.343 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4240/5000 took 59.64s | ETA 12:39:06 | ∑L 0.025864448 | Lₜᵣ 0.025475316 | Lᵣ 0.00038913198 | Dₛₜₛₚ (GMM) 1.321 | Dₕ 0.366 | PE(20) 1.141559 | α 0.889 | cond(B) 13.319 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4245/5000 took 61.17s | ETA 12:38:06 | ∑L 0.025154209 | Lₜᵣ 0.024765123 | Lᵣ 0.00038908693 | Dₛₜₛₚ (GMM) 1.085 | Dₕ 0.36 | PE(20) 1.1396439 | α 0.889 | cond(B) 13.28 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4250/5000 took 59.9s | ETA 12:30:05 | ∑L 0.027421888 | Lₜᵣ 0.027032753 | Lᵣ 0.00038913445 | Dₛₜₛₚ (GMM) 1.146 | Dₕ 0.354 | PE(20) 1.1412901 | α 0.889 | cond(B) 13.281 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4255/5000 took 59.89s | ETA 12:25:15 | ∑L 0.026694927 | Lₜᵣ 0.026305676 | Lᵣ 0.0003892526 | Dₛₜₛₚ (GMM) 1.061 | Dₕ 0.36 | PE(20) 1.137405 | α 0.889 | cond(B) 13.31 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4260/5000 took 59.85s | ETA 12:20:20 | ∑L 0.024506422 | Lₜᵣ 0.024117116 | Lᵣ 0.00038930558 | Dₛₜₛₚ (GMM) 1.224 | Dₕ 0.348 | PE(20) 1.1381124 | α 0.889 | cond(B) 13.312 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4265/5000 took 62.32s | ETA 12:21:36 | ∑L 0.028062105 | Lₜᵣ 0.02767272 | Lᵣ 0.00038938568 | Dₛₜₛₚ (GMM) 1.214 | Dₕ 0.374 | PE(20) 1.1309584 | α 0.889 | cond(B) 13.322 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4270/5000 took 60.37s | ETA 12:12:21 | ∑L 0.025782874 | Lₜᵣ 0.025393443 | Lᵣ 0.00038943143 | Dₛₜₛₚ (GMM) 1.064 | Dₕ 0.366 | PE(20) 1.1312221 | α 0.889 | cond(B) 13.319 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4275/5000 took 60.05s | ETA 12:06:55 | ∑L 0.027182758 | Lₜᵣ 0.02679323 | Lᵣ 0.00038952747 | Dₛₜₛₚ (GMM) 1.129 | Dₕ 0.339 | PE(20) 1.1294328 | α 0.889 | cond(B) 13.342 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4280/5000 took 59.95s | ETA 12:02:03 | ∑L 0.028914621 | Lₜᵣ 0.028525043 | Lᵣ 0.00038957776 | Dₛₜₛₚ (GMM) 1.319 | Dₕ 0.339 | PE(20) 1.1360574 | α 0.889 | cond(B) 13.349 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4285/5000 took 59.41s | ETA 11:55:43 | ∑L 0.023844426 | Lₜᵣ 0.023454783 | Lᵣ 0.0003896422 | Dₛₜₛₚ (GMM) 1.348 | Dₕ 0.374 | PE(20) 1.1342273 | α 0.89 | cond(B) 13.355 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4290/5000 took 62.37s | ETA 11:57:38 | ∑L 0.025878247 | Lₜᵣ 0.025488479 | Lᵣ 0.00038976854 | Dₛₜₛₚ (GMM) 1.366 | Dₕ 0.351 | PE(20) 1.1295259 | α 0.89 | cond(B) 13.385 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4295/5000 took 60.5s | ETA 11:48:25 | ∑L 0.027072595 | Lₜᵣ 0.026682734 | Lᵣ 0.00038986106 | Dₛₜₛₚ (GMM) 1.337 | Dₕ 0.346 | PE(20) 1.1356623 | α 0.89 | cond(B) 13.403 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4300/5000 took 60.64s | ETA 11:43:52 | ∑L 0.026250536 | Lₜᵣ 0.025860604 | Lᵣ 0.0003899314 | Dₛₜₛₚ (GMM) 1.141 | Dₕ 0.341 | PE(20) 1.1326752 | α 0.89 | cond(B) 13.412 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4305/5000 took 60.25s | ETA 11:38:35 | ∑L 0.02585327 | Lₜᵣ 0.025463495 | Lᵣ 0.00038977474 | Dₛₜₛₚ (GMM) 1.411 | Dₕ 0.365 | PE(20) 1.1381807 | α 0.89 | cond(B) 13.327 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4310/5000 took 60.87s | ETA 11:35:43 | ∑L 0.024955789 | Lₜᵣ 0.024565967 | Lᵣ 0.0003898223 | Dₛₜₛₚ (GMM) 1.116 | Dₕ 0.353 | PE(20) 1.132561 | α 0.89 | cond(B) 13.333 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4315/5000 took 62.5s | ETA 11:34:52 | ∑L 0.023851655 | Lₜᵣ 0.023461765 | Lᵣ 0.00038988996 | Dₛₜₛₚ (GMM) 1.153 | Dₕ 0.362 | PE(20) 1.1377144 | α 0.89 | cond(B) 13.346 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4320/5000 took 59.75s | ETA 11:24:10 | ∑L 0.027420828 | Lₜᵣ 0.027030861 | Lᵣ 0.00038996676 | Dₛₜₛₚ (GMM) 1.498 | Dₕ 0.342 | PE(20) 1.1359615 | α 0.89 | cond(B) 13.356 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4325/5000 took 60.61s | ETA 11:21:33 | ∑L 0.025681334 | Lₜᵣ 0.02529126 | Lᵣ 0.00039007387 | Dₛₜₛₚ (GMM) 1.251 | Dₕ 0.344 | PE(20) 1.1361947 | α 0.89 | cond(B) 13.383 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4330/5000 took 60.77s | ETA 11:17:06 | ∑L 0.027017048 | Lₜᵣ 0.026626885 | Lᵣ 0.00039016205 | Dₛₜₛₚ (GMM) 1.032 | Dₕ 0.339 | PE(20) 1.1370375 | α 0.89 | cond(B) 13.403 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4335/5000 took 59.69s | ETA 11:09:44 | ∑L 0.024941694 | Lₜᵣ 0.02455163 | Lᵣ 0.00039006464 | Dₛₜₛₚ (GMM) 1.054 | Dₕ 0.348 | PE(20) 1.1306874 | α 0.89 | cond(B) 13.345 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4340/5000 took 61.94s | ETA 11:09:26 | ∑L 0.024194008 | Lₜᵣ 0.023803968 | Lᵣ 0.00039004005 | Dₛₜₛₚ (GMM) 1.346 | Dₕ 0.352 | PE(20) 1.1312572 | α 0.89 | cond(B) 13.318 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4345/5000 took 59.87s | ETA 10:59:48 | ∑L 0.025669541 | Lₜᵣ 0.025279334 | Lᵣ 0.00039020792 | Dₛₜₛₚ (GMM) 1.502 | Dₕ 0.363 | PE(20) 1.1319469 | α 0.89 | cond(B) 13.366 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4350/5000 took 60.39s | ETA 10:55:37 | ∑L 0.027187297 | Lₜᵣ 0.026797093 | Lᵣ 0.00039020277 | Dₛₜₛₚ (GMM) 0.963 | Dₕ 0.363 | PE(20) 1.1315831 | α 0.89 | cond(B) 13.344 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4355/5000 took 61.34s | ETA 10:52:33 | ∑L 0.026254022 | Lₜᵣ 0.025863739 | Lᵣ 0.0003902845 | Dₛₜₛₚ (GMM) 1.134 | Dₕ 0.344 | PE(20) 1.1368667 | α 0.89 | cond(B) 13.357 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4360/5000 took 59.76s | ETA 10:44:18 | ∑L 0.027115295 | Lₜᵣ 0.026724875 | Lᵣ 0.00039041953 | Dₛₜₛₚ (GMM) 1.111 | Dₕ 0.349 | PE(20) 1.1311642 | α 0.89 | cond(B) 13.397 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4365/5000 took 62.57s | ETA 10:45:09 | ∑L 0.023842819 | Lₜᵣ 0.02345231 | Lᵣ 0.00039050836 | Dₛₜₛₚ (GMM) 1.058 | Dₕ 0.352 | PE(20) 1.1304944 | α 0.89 | cond(B) 13.416 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4370/5000 took 60.33s | ETA 10:35:44 | ∑L 0.026287489 | Lₜᵣ 0.025897145 | Lᵣ 0.00039034267 | Dₛₜₛₚ (GMM) 1.118 | Dₕ 0.343 | PE(20) 1.1393286 | α 0.89 | cond(B) 13.334 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4375/5000 took 60.36s | ETA 10:31:01 | ∑L 0.025814293 | Lₜᵣ 0.025423817 | Lᵣ 0.00039047492 | Dₛₜₛₚ (GMM) 1.631 | Dₕ 0.359 | PE(20) 1.1418455 | α 0.89 | cond(B) 13.37 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4380/5000 took 60.02s | ETA 10:25:34 | ∑L 0.025305243 | Lₜᵣ 0.024914686 | Lᵣ 0.00039055804 | Dₛₜₛₚ (GMM) 1.071 | Dₕ 0.341 | PE(20) 1.1350173 | α 0.89 | cond(B) 13.385 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4385/5000 took 59.91s | ETA 10:20:20 | ∑L 0.026295004 | Lₜᵣ 0.025904419 | Lᵣ 0.00039058566 | Dₛₜₛₚ (GMM) 1.344 | Dₕ 0.364 | PE(20) 1.1380361 | α 0.89 | cond(B) 13.376 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4390/5000 took 62.22s | ETA 10:19:49 | ∑L 0.025776386 | Lₜᵣ 0.025385693 | Lᵣ 0.0003906941 | Dₛₜₛₚ (GMM) 1.17 | Dₕ 0.347 | PE(20) 1.1460506 | α 0.89 | cond(B) 13.405 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4395/5000 took 59.91s | ETA 10:10:03 | ∑L 0.024774564 | Lₜᵣ 0.024383783 | Lᵣ 0.0003907812 | Dₛₜₛₚ (GMM) 1.242 | Dₕ 0.344 | PE(20) 1.1382815 | α 0.89 | cond(B) 13.424 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4400/5000 took 60.79s | ETA 10:06:36 | ∑L 0.026528798 | Lₜᵣ 0.026137933 | Lᵣ 0.00039086537 | Dₛₜₛₚ (GMM) 0.957 | Dₕ 0.351 | PE(20) 1.1296322 | α 0.89 | cond(B) 13.439 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4405/5000 took 60.33s | ETA 10:00:52 | ∑L 0.026437027 | Lₜᵣ 0.026046235 | Lᵣ 0.0003907917 | Dₛₜₛₚ (GMM) 1.219 | Dₕ 0.378 | PE(20) 1.138887 | α 0.89 | cond(B) 13.392 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4410/5000 took 60.01s | ETA 09:55:14 | ∑L 0.026946409 | Lₜᵣ 0.026555564 | Lᵣ 0.0003908443 | Dₛₜₛₚ (GMM) 1.06 | Dₕ 0.352 | PE(20) 1.1266594 | α 0.89 | cond(B) 13.396 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4415/5000 took 62.03s | ETA 09:54:01 | ∑L 0.026594944 | Lₜᵣ 0.02620399 | Lᵣ 0.00039095402 | Dₛₜₛₚ (GMM) 1.345 | Dₕ 0.352 | PE(20) 1.1359217 | α 0.89 | cond(B) 13.426 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4420/5000 took 60.87s | ETA 09:47:02 | ∑L 0.025753548 | Lₜᵣ 0.025362525 | Lᵣ 0.00039102364 | Dₛₜₛₚ (GMM) 1.168 | Dₕ 0.353 | PE(20) 1.1297967 | α 0.89 | cond(B) 13.432 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4425/5000 took 60.99s | ETA 09:42:13 | ∑L 0.02548073 | Lₜᵣ 0.025089584 | Lᵣ 0.00039114695 | Dₛₜₛₚ (GMM) 1.063 | Dₕ 0.347 | PE(20) 1.1381618 | α 0.89 | cond(B) 13.47 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4430/5000 took 60.37s | ETA 09:36:23 | ∑L 0.025123674 | Lₜᵣ 0.024732742 | Lᵣ 0.0003909328 | Dₛₜₛₚ (GMM) 1.063 | Dₕ 0.332 | PE(20) 1.1307212 | α 0.89 | cond(B) 13.368 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4435/5000 took 60.53s | ETA 09:31:55 | ∑L 0.025804296 | Lₜᵣ 0.025413264 | Lᵣ 0.00039103202 | Dₛₜₛₚ (GMM) 0.912 | Dₕ 0.341 | PE(20) 1.1367264 | α 0.89 | cond(B) 13.393 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4440/5000 took 62.64s | ETA 09:30:46 | ∑L 0.026853906 | Lₜᵣ 0.02646279 | Lᵣ 0.0003911168 | Dₛₜₛₚ (GMM) 1.224 | Dₕ 0.364 | PE(20) 1.1312685 | α 0.89 | cond(B) 13.41 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4445/5000 took 60.36s | ETA 09:21:52 | ∑L 0.026252447 | Lₜᵣ 0.025861274 | Lᵣ 0.00039117265 | Dₛₜₛₚ (GMM) 1.34 | Dₕ 0.35 | PE(20) 1.1444272 | α 0.89 | cond(B) 13.413 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4450/5000 took 60.56s | ETA 09:17:12 | ∑L 0.02567291 | Lₜᵣ 0.02528169 | Lᵣ 0.00039122006 | Dₛₜₛₚ (GMM) 1.413 | Dₕ 0.367 | PE(20) 1.1367044 | α 0.89 | cond(B) 13.415 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4455/5000 took 59.95s | ETA 09:11:12 | ∑L 0.023993036 | Lₜᵣ 0.023601692 | Lᵣ 0.00039134274 | Dₛₜₛₚ (GMM) 1.311 | Dₕ 0.353 | PE(20) 1.1531126 | α 0.89 | cond(B) 13.448 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4460/5000 took 60.06s | ETA 09:06:13 | ∑L 0.025531031 | Lₜᵣ 0.025139669 | Lᵣ 0.00039136296 | Dₛₜₛₚ (GMM) 1.219 | Dₕ 0.352 | PE(20) 1.1376482 | α 0.89 | cond(B) 13.439 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4465/5000 took 61.84s | ETA 09:03:57 | ∑L 0.024227368 | Lₜᵣ 0.023836076 | Lᵣ 0.00039129073 | Dₛₜₛₚ (GMM) 1.063 | Dₕ 0.336 | PE(20) 1.1407293 | α 0.89 | cond(B) 13.394 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4470/5000 took 60.69s | ETA 08:56:44 | ∑L 0.025235662 | Lₜᵣ 0.024844322 | Lᵣ 0.00039134 | Dₛₜₛₚ (GMM) 1.581 | Dₕ 0.375 | PE(20) 1.1354209 | α 0.89 | cond(B) 13.396 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4475/5000 took 61.4s | ETA 08:52:55 | ∑L 0.025735741 | Lₜᵣ 0.025344413 | Lᵣ 0.00039132911 | Dₛₜₛₚ (GMM) 1.067 | Dₕ 0.358 | PE(20) 1.132878 | α 0.89 | cond(B) 13.376 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4480/5000 took 60.85s | ETA 08:47:23 | ∑L 0.02417466 | Lₜᵣ 0.023783198 | Lᵣ 0.00039146285 | Dₛₜₛₚ (GMM) 1.284 | Dₕ 0.361 | PE(20) 1.14184 | α 0.89 | cond(B) 13.415 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4485/5000 took 61.1s | ETA 08:43:05 | ∑L 0.027599351 | Lₜᵣ 0.027207887 | Lᵣ 0.00039146503 | Dₛₜₛₚ (GMM) 1.11 | Dₕ 0.363 | PE(20) 1.1358845 | α 0.89 | cond(B) 13.4 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4490/5000 took 63.38s | ETA 08:42:15 | ∑L 0.025317585 | Lₜᵣ 0.024926096 | Lᵣ 0.00039148878 | Dₛₜₛₚ (GMM) 1.226 | Dₕ 0.374 | PE(20) 1.1363376 | α 0.89 | cond(B) 13.397 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 4495/5000 took 60.18s | ETA 08:32:03 | ∑L 0.024352437 | Lₜᵣ 0.023960754 | Lᵣ 0.00039168305 | Dₛₜₛₚ (GMM) 1.165 | Dₕ 0.358 | PE(20) 1.1461254 | α 0.89 | cond(B) 13.461 
